id block state chan freq value
042 05 OM 3 0.035 -75.720
042 05 OM 3 0.040 -76.661
042 05 OM 3 0.045 -75.416
042 05 OM 3 0.050 -71.103
042 05 OM 3 0.055 -75.404
042 05 OM 3 0.060 -75.527
042 05 OM 3 0.065 -73.721
042 05 OM 3 0.070 -76.526
042 05 OM 3 0.075 -80.630
042 05 OM 3 0.080 -80.925
042 05 OM 3 0.085 -78.876
042 05 OM 3 0.090 -80.727
042 05 OM 3 0.095 -83.213
042 05 OM 3 0.100 -81.383
042 05 OM 4 0.005 -55.083
042 05 OM 4 0.010 -62.733
042 05 OM 4 0.015 -66.660
042 05 OM 4 0.020 -70.595
042 05 OM 4 0.025 -70.209
042 05 OM 4 0.030 -73.307
042 05 OM 4 0.035 -72.998
042 05 OM 4 0.040 -68.579
042 05 OM 4 0.045 -70.042
042 05 OM 4 0.050 -71.388
042 05 OM 4 0.055 -74.511
042 05 OM 4 0.060 -76.813
042 05 OM 4 0.065 -74.006
042 05 OM 4 0.070 -71.342
042 05 OM 4 0.075 -73.814
042 05 OM 4 0.080 -76.976
042 05 OM 4 0.085 -79.253
042 05 OM 4 0.090 -78.395
042 05 OM 4 0.095 -78.683
042 05 OM 4 0.100 -77.524
042 05 OM 5 0.005 -53.086
042 05 OM 5 0.010 -62.071
042 05 OM 5 0.015 -69.588
042 05 OM 5 0.020 -67.024
042 05 OM 5 0.025 -65.680
042 05 OM 5 0.030 -67.352
042 05 OM 5 0.035 -67.981
042 05 OM 5 0.040 -67.423
042 05 OM 5 0.045 -68.381
042 05 OM 5 0.050 -66.843
042 05 OM 5 0.055 -69.572
042 05 OM 5 0.060 -70.924
042 05 OM 5 0.065 -72.837
042 05 OM 5 0.070 -72.102
042 05 OM 5 0.075 -78.096
042 05 OM 5 0.080 -80.388
042 05 OM 5 0.085 -81.608
042 05 OM 5 0.090 -79.161
042 05 OM 5 0.095 -80.849
042 05 OM 5 0.100 -80.370
042 05 OM 6 0.005 -62.965
042 05 OM 6 0.010 -66.108
042 05 OM 6 0.015 -70.267
042 05 OM 6 0.020 -65.878
042 05 OM 6 0.025 -66.301
042 05 OM 6 0.030 -67.838
042 05 OM 6 0.035 -68.717
042 05 OM 6 0.040 -66.526
042 05 OM 6 0.045 -68.107
042 05 OM 6 0.050 -67.356
042 05 OM 6 0.055 -70.073
042 05 OM 6 0.060 -70.416
042 05 OM 6 0.065 -73.462
042 05 OM 6 0.070 -73.263
042 05 OM 6 0.075 -77.976
042 05 OM 6 0.080 -80.302
042 05 OM 6 0.085 -80.642
042 05 OM 6 0.090 -78.340
042 05 OM 6 0.095 -79.939
042 05 OM 6 0.100 -80.005
042 05 OM 7 0.005 -57.686
042 05 OM 7 0.010 -63.657
042 05 OM 7 0.015 -64.945
042 05 OM 7 0.020 -71.104
042 05 OM 7 0.025 -70.736
042 05 OM 7 0.030 -71.054
042 05 OM 7 0.035 -73.193
042 05 OM 7 0.040 -69.402
042 05 OM 7 0.045 -70.072
042 05 OM 7 0.050 -71.872
042 05 OM 7 0.055 -72.095
042 05 OM 7 0.060 -71.588
042 05 OM 7 0.065 -73.332
042 05 OM 7 0.070 -71.485
042 05 OM 7 0.075 -74.187
042 05 OM 7 0.080 -75.157
042 05 OM 7 0.085 -78.809
042 05 OM 7 0.090 -79.778
042 05 OM 7 0.095 -77.411
042 05 OM 7 0.100 -79.114
042 05 OM 8 0.005 -61.347
042 05 OM 8 0.010 -68.677
042 05 OM 8 0.015 -70.734
042 05 OM 8 0.020 -71.188
042 05 OM 8 0.025 -70.979
042 05 OM 8 0.030 -74.560
042 05 OM 8 0.035 -75.948
042 05 OM 8 0.040 -72.589
042 05 OM 8 0.045 -72.602
042 05 OM 8 0.050 -74.052
042 05 OM 8 0.055 -73.767
042 05 OM 8 0.060 -74.313
042 05 OM 8 0.065 -78.467
042 05 OM 8 0.070 -75.386
042 05 OM 8 0.075 -78.288
042 05 OM 8 0.080 -81.430
042 05 OM 8 0.085 -83.305
042 05 OM 8 0.090 -81.629
042 05 OM 8 0.095 -80.634
042 05 OM 8 0.100 -81.930
042 06 FA 1 0.005 -59.030
042 06 FA 1 0.010 -64.935
042 06 FA 1 0.015 -72.971
042 06 FA 1 0.020 -75.569
042 06 FA 1 0.025 -79.182
042 06 FA 1 0.030 -77.250
042 06 FA 1 0.035 -77.474
042 06 FA 1 0.040 -78.126
042 06 FA 1 0.045 -69.649
042 06 FA 1 0.050 -70.860
042 06 FA 1 0.055 -80.718
042 06 FA 1 0.060 -83.473
042 06 FA 1 0.065 -79.381
042 06 FA 1 0.070 -78.459
042 06 FA 1 0.075 -82.224
042 06 FA 1 0.080 -81.864
042 06 FA 1 0.085 -79.253
042 06 FA 1 0.090 -80.494
042 06 FA 1 0.095 -80.234
042 06 FA 1 0.100 -83.699
042 06 FA 2 0.005 -61.343
042 06 FA 2 0.010 -69.617
042 06 FA 2 0.015 -76.079
042 06 FA 2 0.020 -79.397
042 06 FA 2 0.025 -80.854
042 06 FA 2 0.030 -83.205
042 06 FA 2 0.035 -84.433
042 06 FA 2 0.040 -84.758
042 06 FA 2 0.045 -78.432
042 06 FA 2 0.050 -79.578
042 06 FA 2 0.055 -91.062
042 06 FA 2 0.060 -91.488
042 06 FA 2 0.065 -90.946
042 06 FA 2 0.070 -88.621
042 06 FA 2 0.075 -87.287
042 06 FA 2 0.080 -87.849
042 06 FA 2 0.085 -89.365
042 06 FA 2 0.090 -87.295
042 06 FA 2 0.095 -85.801
042 06 FA 2 0.100 -93.839
042 06 FA 3 0.005 -58.157
042 06 FA 3 0.010 -63.605
042 06 FA 3 0.015 -73.256
042 06 FA 3 0.020 -76.586
042 06 FA 3 0.025 -77.980
042 06 FA 3 0.030 -76.402
042 06 FA 3 0.035 -78.620
042 06 FA 3 0.040 -81.286
042 06 FA 3 0.045 -72.483
042 06 FA 3 0.050 -73.797
042 06 FA 3 0.055 -83.107
042 06 FA 3 0.060 -84.494
042 06 FA 3 0.065 -82.727
042 06 FA 3 0.070 -82.045
042 06 FA 3 0.075 -82.674
042 06 FA 3 0.080 -82.309
042 06 FA 3 0.085 -81.226
042 06 FA 3 0.090 -80.934
042 06 FA 3 0.095 -80.206
042 06 FA 3 0.100 -87.257
042 06 FA 4 0.005 -56.707
042 06 FA 4 0.010 -60.553
042 06 FA 4 0.015 -67.095
042 06 FA 4 0.020 -69.652
042 06 FA 4 0.025 -72.007
042 06 FA 4 0.030 -74.937
042 06 FA 4 0.035 -77.144
042 06 FA 4 0.040 -73.524
042 06 FA 4 0.045 -68.934
042 06 FA 4 0.050 -70.372
042 06 FA 4 0.055 -82.674
042 06 FA 4 0.060 -85.250
042 06 FA 4 0.065 -80.557
042 06 FA 4 0.070 -78.721
042 06 FA 4 0.075 -76.027
042 06 FA 4 0.080 -79.072
042 06 FA 4 0.085 -84.435
042 06 FA 4 0.090 -81.723
042 06 FA 4 0.095 -76.652
042 06 FA 4 0.100 -78.209
042 06 FA 5 0.005 -49.357
042 06 FA 5 0.010 -54.853
042 06 FA 5 0.015 -65.960
042 06 FA 5 0.020 -72.387
042 06 FA 5 0.025 -70.940
042 06 FA 5 0.030 -70.921
042 06 FA 5 0.035 -76.880
042 06 FA 5 0.040 -73.098
042 06 FA 5 0.045 -65.990
042 06 FA 5 0.050 -67.854
042 06 FA 5 0.055 -79.262
042 06 FA 5 0.060 -79.255
042 06 FA 5 0.065 -76.026
042 06 FA 5 0.070 -75.425
042 06 FA 5 0.075 -79.296
042 06 FA 5 0.080 -81.084
042 06 FA 5 0.085 -78.706
042 06 FA 5 0.090 -78.934
042 06 FA 5 0.095 -76.869
042 06 FA 5 0.100 -82.821
042 06 FA 6 0.005 -53.688
042 06 FA 6 0.010 -59.202
042 06 FA 6 0.015 -67.031
042 06 FA 6 0.020 -70.862
042 06 FA 6 0.025 -68.586
042 06 FA 6 0.030 -69.313
042 06 FA 6 0.035 -76.152
042 06 FA 6 0.040 -72.517
042 06 FA 6 0.045 -66.238
042 06 FA 6 0.050 -68.566
042 06 FA 6 0.055 -79.788
042 06 FA 6 0.060 -78.801
042 06 FA 6 0.065 -76.854
042 06 FA 6 0.070 -76.845
042 06 FA 6 0.075 -78.868
042 06 FA 6 0.080 -79.616
042 06 FA 6 0.085 -78.719
042 06 FA 6 0.090 -78.874
042 06 FA 6 0.095 -77.423
042 06 FA 6 0.100 -84.001
042 06 FA 7 0.005 -56.458
042 06 FA 7 0.010 -58.078
042 06 FA 7 0.015 -64.500
042 06 FA 7 0.020 -66.911
042 06 FA 7 0.025 -68.448
042 06 FA 7 0.030 -69.961
042 06 FA 7 0.035 -75.112
042 06 FA 7 0.040 -73.651
042 06 FA 7 0.045 -70.307
042 06 FA 7 0.050 -71.326
042 06 FA 7 0.055 -81.523
042 06 FA 7 0.060 -84.013
042 06 FA 7 0.065 -80.720
042 06 FA 7 0.070 -81.265
042 06 FA 7 0.075 -82.175
042 06 FA 7 0.080 -82.528
042 06 FA 7 0.085 -85.724
042 06 FA 7 0.090 -81.801
042 06 FA 7 0.095 -77.031
042 06 FA 7 0.100 -79.434
042 06 FA 8 0.005 -53.233
042 06 FA 8 0.010 -58.009
042 06 FA 8 0.015 -65.717
042 06 FA 8 0.020 -63.325
042 06 FA 8 0.025 -63.142
042 06 FA 8 0.030 -65.302
042 06 FA 8 0.035 -69.313
042 06 FA 8 0.040 -71.466
042 06 FA 8 0.045 -67.000
042 06 FA 8 0.050 -68.218
042 06 FA 8 0.055 -73.497
042 06 FA 8 0.060 -74.270
042 06 FA 8 0.065 -74.156
042 06 FA 8 0.070 -74.523
042 06 FA 8 0.075 -75.168
042 06 FA 8 0.080 -77.193
042 06 FA 8 0.085 -77.241
042 06 FA 8 0.090 -75.253
042 06 FA 8 0.095 -74.395
042 06 FA 8 0.100 -80.262
042 07 FA 1 0.005 -65.301
042 07 FA 1 0.010 -73.007
042 07 FA 1 0.015 -73.703
042 07 FA 1 0.020 -76.365
042 07 FA 1 0.025 -74.863
042 07 FA 1 0.030 -74.922
042 07 FA 1 0.035 -74.621
042 07 FA 1 0.040 -77.614
042 07 FA 1 0.045 -79.583
042 07 FA 1 0.050 -73.905
042 07 FA 1 0.055 -74.020
042 07 FA 1 0.060 -77.386
042 07 FA 1 0.065 -80.170
042 07 FA 1 0.070 -77.633
042 07 FA 1 0.075 -80.599
042 07 FA 1 0.080 -80.930
042 07 FA 1 0.085 -81.151
042 07 FA 1 0.090 -77.306
042 07 FA 1 0.095 -78.853
042 07 FA 1 0.100 -78.229
042 07 FA 2 0.005 -62.095
042 07 FA 2 0.010 -74.298
042 07 FA 2 0.015 -78.590
042 07 FA 2 0.020 -82.335
042 07 FA 2 0.025 -83.936
042 07 FA 2 0.030 -86.954
042 07 FA 2 0.035 -85.090
042 07 FA 2 0.040 -80.496
042 07 FA 2 0.045 -79.195
042 07 FA 2 0.050 -80.684
042 07 FA 2 0.055 -84.591
042 07 FA 2 0.060 -87.828
042 07 FA 2 0.065 -89.167
042 07 FA 2 0.070 -92.825
042 07 FA 2 0.075 -92.389
042 07 FA 2 0.080 -91.018
042 07 FA 2 0.085 -87.134
042 07 FA 2 0.090 -84.079
042 07 FA 2 0.095 -85.833
042 07 FA 2 0.100 -92.105
042 07 FA 3 0.005 -71.645
042 07 FA 3 0.010 -79.915
042 07 FA 3 0.015 -76.668
042 07 FA 3 0.020 -78.156
042 07 FA 3 0.025 -82.782
042 07 FA 3 0.030 -81.227
042 07 FA 3 0.035 -76.795
042 07 FA 3 0.040 -77.091
042 07 FA 3 0.045 -77.416
042 07 FA 3 0.050 -74.149
042 07 FA 3 0.055 -75.576
042 07 FA 3 0.060 -80.590
042 07 FA 3 0.065 -81.342
042 07 FA 3 0.070 -82.498
042 07 FA 3 0.075 -85.822
042 07 FA 3 0.080 -83.672
042 07 FA 3 0.085 -80.565
042 07 FA 3 0.090 -76.725
042 07 FA 3 0.095 -80.271
042 07 FA 3 0.100 -80.809
042 07 FA 4 0.005 -66.514
042 07 FA 4 0.010 -71.283
042 07 FA 4 0.015 -80.811
042 07 FA 4 0.020 -78.822
042 07 FA 4 0.025 -76.982
042 07 FA 4 0.030 -75.095
042 07 FA 4 0.035 -74.064
042 07 FA 4 0.040 -71.062
042 07 FA 4 0.045 -67.032
042 07 FA 4 0.050 -71.534
042 07 FA 4 0.055 -74.906
042 07 FA 4 0.060 -77.987
042 07 FA 4 0.065 -77.291
042 07 FA 4 0.070 -74.984
042 07 FA 4 0.075 -75.562
042 07 FA 4 0.080 -75.821
042 07 FA 4 0.085 -73.526
042 07 FA 4 0.090 -75.724
042 07 FA 4 0.095 -73.214
042 07 FA 4 0.100 -71.029
042 07 FA 5 0.005 -66.476
042 07 FA 5 0.010 -69.093
042 07 FA 5 0.015 -77.585
042 07 FA 5 0.020 -82.825
042 07 FA 5 0.025 -76.309
042 07 FA 5 0.030 -75.618
042 07 FA 5 0.035 -73.945
042 07 FA 5 0.040 -73.252
042 07 FA 5 0.045 -70.464
042 07 FA 5 0.050 -72.820
042 07 FA 5 0.055 -74.128
042 07 FA 5 0.060 -77.032
042 07 FA 5 0.065 -80.939
042 07 FA 5 0.070 -77.074
042 07 FA 5 0.075 -81.883
042 07 FA 5 0.080 -83.692
042 07 FA 5 0.085 -78.935
042 07 FA 5 0.090 -77.711
042 07 FA 5 0.095 -76.549
042 07 FA 5 0.100 -73.913
042 07 FA 6 0.005 -60.336
042 07 FA 6 0.010 -65.720
042 07 FA 6 0.015 -70.621
042 07 FA 6 0.020 -71.796
042 07 FA 6 0.025 -77.029
042 07 FA 6 0.030 -78.767
042 07 FA 6 0.035 -72.963
042 07 FA 6 0.040 -73.081
042 07 FA 6 0.045 -73.305
042 07 FA 6 0.050 -74.561
042 07 FA 6 0.055 -74.260
042 07 FA 6 0.060 -80.212
042 07 FA 6 0.065 -79.422
042 07 FA 6 0.070 -77.661
042 07 FA 6 0.075 -80.529
042 07 FA 6 0.080 -85.326
042 07 FA 6 0.085 -78.356
042 07 FA 6 0.090 -78.011
042 07 FA 6 0.095 -78.055
042 07 FA 6 0.100 -76.524
042 07 FA 7 0.005 -64.723
042 07 FA 7 0.010 -68.799
042 07 FA 7 0.015 -71.720
042 07 FA 7 0.020 -71.690
042 07 FA 7 0.025 -74.892
042 07 FA 7 0.030 -72.867
042 07 FA 7 0.035 -73.980
042 07 FA 7 0.040 -72.974
042 07 FA 7 0.045 -69.459
042 07 FA 7 0.050 -74.794
042 07 FA 7 0.055 -77.891
042 07 FA 7 0.060 -77.864
042 07 FA 7 0.065 -77.179
042 07 FA 7 0.070 -77.250
042 07 FA 7 0.075 -82.114
042 07 FA 7 0.080 -79.076
042 07 FA 7 0.085 -75.417
042 07 FA 7 0.090 -77.068
042 07 FA 7 0.095 -77.508
042 07 FA 7 0.100 -75.497
042 07 FA 8 0.005 -66.676
042 07 FA 8 0.010 -73.220
042 07 FA 8 0.015 -77.647
042 07 FA 8 0.020 -76.972
042 07 FA 8 0.025 -77.475
042 07 FA 8 0.030 -81.321
042 07 FA 8 0.035 -78.471
042 07 FA 8 0.040 -76.842
042 07 FA 8 0.045 -75.869
042 07 FA 8 0.050 -75.976
042 07 FA 8 0.055 -80.461
042 07 FA 8 0.060 -84.613
042 07 FA 8 0.065 -83.617
042 07 FA 8 0.070 -82.102
042 07 FA 8 0.075 -87.500
042 07 FA 8 0.080 -86.968
042 07 FA 8 0.085 -80.821
042 07 FA 8 0.090 -79.619
042 07 FA 8 0.095 -80.509
042 07 FA 8 0.100 -82.802
042 08 FA 1 0.005 -61.334
042 08 FA 1 0.010 -66.645
042 08 FA 1 0.015 -72.252
042 08 FA 1 0.020 -71.893
042 08 FA 1 0.025 -70.660
042 08 FA 1 0.030 -74.385
042 08 FA 1 0.035 -81.702
042 08 FA 1 0.040 -72.457
042 08 FA 1 0.045 -66.432
042 08 FA 1 0.050 -70.200
042 08 FA 1 0.055 -78.365
042 08 FA 1 0.060 -76.167
042 08 FA 1 0.065 -79.488
042 08 FA 1 0.070 -78.069
042 08 FA 1 0.075 -77.882
042 08 FA 1 0.080 -78.102
042 08 FA 1 0.085 -78.157
042 08 FA 1 0.090 -77.494
042 08 FA 1 0.095 -79.329
042 08 FA 1 0.100 -80.196
042 08 FA 2 0.005 -59.947
042 08 FA 2 0.010 -67.073
042 08 FA 2 0.015 -73.663
042 08 FA 2 0.020 -78.310
042 08 FA 2 0.025 -82.150
042 08 FA 2 0.030 -81.171
042 08 FA 2 0.035 -86.866
042 08 FA 2 0.040 -77.626
042 08 FA 2 0.045 -72.056
042 08 FA 2 0.050 -74.875
042 08 FA 2 0.055 -83.945
042 08 FA 2 0.060 -81.884
042 08 FA 2 0.065 -87.792
042 08 FA 2 0.070 -91.367
042 08 FA 2 0.075 -92.301
042 08 FA 2 0.080 -92.424
042 08 FA 2 0.085 -89.069
042 08 FA 2 0.090 -89.551
042 08 FA 2 0.095 -89.424
042 08 FA 2 0.100 -85.662
042 08 FA 3 0.005 -66.426
042 08 FA 3 0.010 -72.267
042 08 FA 3 0.015 -75.475
042 08 FA 3 0.020 -74.528
042 08 FA 3 0.025 -72.282
042 08 FA 3 0.030 -75.147
042 08 FA 3 0.035 -77.558
042 08 FA 3 0.040 -74.744
042 08 FA 3 0.045 -68.891
042 08 FA 3 0.050 -72.558
042 08 FA 3 0.055 -83.055
042 08 FA 3 0.060 -78.750
042 08 FA 3 0.065 -83.032
042 08 FA 3 0.070 -83.544
042 08 FA 3 0.075 -81.846
042 08 FA 3 0.080 -82.232
042 08 FA 3 0.085 -82.498
042 08 FA 3 0.090 -86.855
042 08 FA 3 0.095 -83.588
042 08 FA 3 0.100 -84.312
042 08 FA 4 0.005 -58.733
042 08 FA 4 0.010 -64.171
042 08 FA 4 0.015 -66.783
042 08 FA 4 0.020 -70.241
042 08 FA 4 0.025 -74.470
042 08 FA 4 0.030 -74.457
042 08 FA 4 0.035 -75.950
042 08 FA 4 0.040 -72.254
042 08 FA 4 0.045 -64.602
042 08 FA 4 0.050 -66.822
042 08 FA 4 0.055 -79.594
042 08 FA 4 0.060 -82.688
042 08 FA 4 0.065 -81.024
042 08 FA 4 0.070 -80.924
042 08 FA 4 0.075 -78.562
042 08 FA 4 0.080 -77.432
042 08 FA 4 0.085 -71.400
042 08 FA 4 0.090 -72.982
042 08 FA 4 0.095 -79.477
042 08 FA 4 0.100 -75.861
042 08 FA 5 0.005 -59.004
042 08 FA 5 0.010 -65.733
042 08 FA 5 0.015 -71.327
042 08 FA 5 0.020 -70.463
042 08 FA 5 0.025 -71.492
042 08 FA 5 0.030 -74.470
042 08 FA 5 0.035 -84.882
042 08 FA 5 0.040 -71.598
042 08 FA 5 0.045 -63.618
042 08 FA 5 0.050 -66.598
042 08 FA 5 0.055 -78.576
042 08 FA 5 0.060 -76.476
042 08 FA 5 0.065 -80.252
042 08 FA 5 0.070 -78.125
042 08 FA 5 0.075 -78.740
042 08 FA 5 0.080 -80.575
042 08 FA 5 0.085 -79.250
042 08 FA 5 0.090 -76.118
042 08 FA 5 0.095 -76.655
042 08 FA 5 0.100 -76.324
042 08 FA 6 0.005 -58.102
042 08 FA 6 0.010 -62.437
042 08 FA 6 0.015 -67.132
042 08 FA 6 0.020 -67.595
042 08 FA 6 0.025 -68.222
042 08 FA 6 0.030 -71.940
042 08 FA 6 0.035 -76.715
042 08 FA 6 0.040 -72.105
042 08 FA 6 0.045 -64.379
042 08 FA 6 0.050 -67.058
042 08 FA 6 0.055 -76.602
042 08 FA 6 0.060 -74.487
042 08 FA 6 0.065 -77.219
042 08 FA 6 0.070 -77.265
042 08 FA 6 0.075 -82.803
042 08 FA 6 0.080 -81.849
042 08 FA 6 0.085 -78.093
042 08 FA 6 0.090 -78.391
042 08 FA 6 0.095 -79.733
042 08 FA 6 0.100 -78.655
042 08 FA 7 0.005 -60.024
042 08 FA 7 0.010 -63.209
042 08 FA 7 0.015 -64.720
042 08 FA 7 0.020 -66.717
042 08 FA 7 0.025 -71.695
042 08 FA 7 0.030 -77.868
042 08 FA 7 0.035 -78.066
042 08 FA 7 0.040 -72.634
042 08 FA 7 0.045 -65.159
042 08 FA 7 0.050 -67.296
042 08 FA 7 0.055 -81.339
042 08 FA 7 0.060 -82.223
042 08 FA 7 0.065 -82.728
042 08 FA 7 0.070 -84.747
042 08 FA 7 0.075 -85.569
042 08 FA 7 0.080 -81.745
042 08 FA 7 0.085 -74.914
042 08 FA 7 0.090 -74.771
042 08 FA 7 0.095 -78.979
042 08 FA 7 0.100 -81.008
042 08 FA 8 0.005 -58.376
042 08 FA 8 0.010 -64.696
042 08 FA 8 0.015 -67.703
042 08 FA 8 0.020 -71.899
042 08 FA 8 0.025 -78.260
042 08 FA 8 0.030 -79.883
042 08 FA 8 0.035 -85.516
042 08 FA 8 0.040 -73.561
042 08 FA 8 0.045 -65.981
042 08 FA 8 0.050 -68.162
042 08 FA 8 0.055 -79.734
042 08 FA 8 0.060 -77.236
042 08 FA 8 0.065 -81.713
042 08 FA 8 0.070 -84.028
042 08 FA 8 0.075 -89.550
042 08 FA 8 0.080 -87.400
042 08 FA 8 0.085 -80.363
042 08 FA 8 0.090 -78.059
042 08 FA 8 0.095 -79.388
042 08 FA 8 0.100 -79.797
042 09 FA 1 0.005 -67.307
042 09 FA 1 0.010 -73.078
042 09 FA 1 0.015 -70.027
042 09 FA 1 0.020 -69.611
042 09 FA 1 0.025 -74.302
042 09 FA 1 0.030 -78.446
042 09 FA 1 0.035 -72.637
042 09 FA 1 0.040 -70.689
042 09 FA 1 0.045 -68.709
042 09 FA 1 0.050 -72.846
042 09 FA 1 0.055 -78.143
042 09 FA 1 0.060 -82.547
042 09 FA 1 0.065 -86.059
042 09 FA 1 0.070 -86.504
042 09 FA 1 0.075 -83.986
042 09 FA 1 0.080 -81.642
042 09 FA 1 0.085 -84.238
042 09 FA 1 0.090 -82.264
042 09 FA 1 0.095 -79.327
042 09 FA 1 0.100 -79.913
042 09 FA 2 0.005 -67.872
042 09 FA 2 0.010 -71.874
042 09 FA 2 0.015 -75.108
042 09 FA 2 0.020 -75.651
042 09 FA 2 0.025 -78.726
042 09 FA 2 0.030 -82.902
042 09 FA 2 0.035 -82.200
042 09 FA 2 0.040 -78.931
042 09 FA 2 0.045 -74.699
042 09 FA 2 0.050 -78.247
042 09 FA 2 0.055 -83.610
042 09 FA 2 0.060 -86.474
042 09 FA 2 0.065 -87.444
042 09 FA 2 0.070 -88.107
042 09 FA 2 0.075 -88.132
042 09 FA 2 0.080 -85.444
042 09 FA 2 0.085 -87.716
042 09 FA 2 0.090 -91.194
042 09 FA 2 0.095 -88.114
042 09 FA 2 0.100 -90.637
042 09 FA 3 0.005 -68.025
042 09 FA 3 0.010 -75.539
042 09 FA 3 0.015 -72.287
042 09 FA 3 0.020 -72.364
042 09 FA 3 0.025 -78.970
042 09 FA 3 0.030 -79.838
042 09 FA 3 0.035 -74.011
042 09 FA 3 0.040 -73.830
042 09 FA 3 0.045 -72.970
042 09 FA 3 0.050 -75.570
042 09 FA 3 0.055 -80.883
042 09 FA 3 0.060 -85.197
042 09 FA 3 0.065 -81.201
042 09 FA 3 0.070 -82.018
042 09 FA 3 0.075 -83.188
042 09 FA 3 0.080 -82.508
042 09 FA 3 0.085 -86.583
042 09 FA 3 0.090 -88.076
042 09 FA 3 0.095 -82.271
042 09 FA 3 0.100 -83.278
042 09 FA 4 0.005 -63.581
042 09 FA 4 0.010 -65.491
042 09 FA 4 0.015 -66.772
042 09 FA 4 0.020 -71.494
042 09 FA 4 0.025 -73.397
042 09 FA 4 0.030 -74.853
042 09 FA 4 0.035 -73.326
042 09 FA 4 0.040 -68.845
042 09 FA 4 0.045 -63.127
042 09 FA 4 0.050 -66.983
042 09 FA 4 0.055 -79.597
042 09 FA 4 0.060 -82.631
042 09 FA 4 0.065 -80.243
042 09 FA 4 0.070 -83.701
042 09 FA 4 0.075 -84.429
042 09 FA 4 0.080 -81.186
042 09 FA 4 0.085 -83.937
042 09 FA 4 0.090 -77.794
042 09 FA 4 0.095 -75.414
042 09 FA 4 0.100 -80.537
042 09 FA 5 0.005 -67.787
042 09 FA 5 0.010 -68.704
042 09 FA 5 0.015 -68.335
042 09 FA 5 0.020 -68.897
042 09 FA 5 0.025 -73.242
042 09 FA 5 0.030 -75.848
042 09 FA 5 0.035 -71.976
042 09 FA 5 0.040 -68.026
042 09 FA 5 0.045 -63.463
042 09 FA 5 0.050 -67.804
042 09 FA 5 0.055 -77.102
042 09 FA 5 0.060 -79.937
042 09 FA 5 0.065 -80.009
042 09 FA 5 0.070 -81.814
042 09 FA 5 0.075 -82.729
042 09 FA 5 0.080 -80.460
042 09 FA 5 0.085 -81.466
042 09 FA 5 0.090 -79.679
042 09 FA 5 0.095 -76.594
042 09 FA 5 0.100 -79.571
042 09 FA 6 0.005 -60.386
042 09 FA 6 0.010 -65.242
042 09 FA 6 0.015 -68.622
042 09 FA 6 0.020 -71.074
042 09 FA 6 0.025 -75.642
042 09 FA 6 0.030 -75.601
042 09 FA 6 0.035 -72.249
042 09 FA 6 0.040 -68.714
042 09 FA 6 0.045 -64.332
042 09 FA 6 0.050 -68.181
042 09 FA 6 0.055 -74.818
042 09 FA 6 0.060 -76.099
042 09 FA 6 0.065 -75.870
042 09 FA 6 0.070 -76.480
042 09 FA 6 0.075 -76.581
042 09 FA 6 0.080 -79.824
042 09 FA 6 0.085 -84.849
042 09 FA 6 0.090 -82.301
042 09 FA 6 0.095 -76.028
042 09 FA 6 0.100 -79.484
042 09 FA 7 0.005 -64.206
042 09 FA 7 0.010 -67.844
042 09 FA 7 0.015 -66.974
042 09 FA 7 0.020 -68.407
042 09 FA 7 0.025 -72.020
042 09 FA 7 0.030 -75.009
042 09 FA 7 0.035 -73.340
042 09 FA 7 0.040 -69.448
042 09 FA 7 0.045 -63.651
042 09 FA 7 0.050 -67.579
042 09 FA 7 0.055 -77.324
042 09 FA 7 0.060 -79.271
042 09 FA 7 0.065 -86.437
042 09 FA 7 0.070 -84.226
042 09 FA 7 0.075 -83.743
042 09 FA 7 0.080 -78.866
042 09 FA 7 0.085 -77.808
042 09 FA 7 0.090 -76.724
042 09 FA 7 0.095 -75.950
042 09 FA 7 0.100 -80.973
042 09 FA 8 0.005 -64.353
042 09 FA 8 0.010 -66.588
042 09 FA 8 0.015 -70.294
042 09 FA 8 0.020 -69.669
042 09 FA 8 0.025 -73.829
042 09 FA 8 0.030 -78.406
042 09 FA 8 0.035 -74.878
042 09 FA 8 0.040 -71.041
042 09 FA 8 0.045 -66.036
042 09 FA 8 0.050 -69.991
042 09 FA 8 0.055 -77.907
042 09 FA 8 0.060 -80.305
042 09 FA 8 0.065 -86.027
042 09 FA 8 0.070 -88.528
042 09 FA 8 0.075 -89.141
042 09 FA 8 0.080 -81.333
042 09 FA 8 0.085 -81.341
042 09 FA 8 0.090 -80.241
042 09 FA 8 0.095 -78.722
042 09 FA 8 0.100 -83.318
042 10 FA 1 0.005 -56.269
042 10 FA 1 0.010 -64.629
042 10 FA 1 0.015 -70.526
042 10 FA 1 0.020 -71.427
042 10 FA 1 0.025 -73.032
042 10 FA 1 0.030 -78.133
042 10 FA 1 0.035 -76.074
042 10 FA 1 0.040 -74.709
042 10 FA 1 0.045 -73.582
042 10 FA 1 0.050 -79.056
042 10 FA 1 0.055 -79.247
042 10 FA 1 0.060 -78.596
042 10 FA 1 0.065 -78.375
042 10 FA 1 0.070 -84.309
042 10 FA 1 0.075 -83.045
042 10 FA 1 0.080 -82.428
042 10 FA 1 0.085 -84.402
042 10 FA 1 0.090 -84.680
042 10 FA 1 0.095 -83.006
042 10 FA 1 0.100 -81.578
042 10 FA 2 0.005 -59.692
042 10 FA 2 0.010 -69.732
042 10 FA 2 0.015 -73.273
