subject	state	block	R_peak	T_delay
007	FA	02	172.062	0.38
007	FA	02	172.812	0.234
007	FA	02	173.627	0.405
007	FA	02	174.41	0.402
007	FA	02	175.191	0.378
007	FA	02	175.922	0.234
007	FA	02	176.707	0.403
007	FA	02	177.484	0.233
007	FA	02	178.286	0.233
007	FA	02	179.095	0.23
007	FA	02	179.894	0.381
007	FA	02	180.628	0.235
007	FA	02	181.411	0.396
007	FA	02	182.18	0.233
007	FA	02	182.962	0.235
007	FA	02	183.766	0.237
007	FA	02	184.569	0.234
007	FA	02	185.381	0.234
007	FA	02	186.191	0.234
007	FA	02	187.022	0.235
007	FA	02	187.83	0.232
007	FA	02	188.638	0.234
007	FA	02	189.448	0.237
007	FA	02	190.266	0.379
007	FA	02	191.062	0.362
007	FA	02	191.796	0.234
007	FA	02	192.565	0.38
007	FA	02	193.319	0.23
007	FA	02	194.087	0.231
007	FA	02	194.857	0.378
007	FA	02	195.609	0.397
007	FA	02	196.374	0.234
007	FA	02	197.15	0.233
007	FA	02	197.944	0.233
007	FA	02	198.74	0.234
007	FA	02	199.525	0.234
007	FA	02	200.328	0.234
007	FA	02	201.128	0.234
007	FA	02	201.94	0.216
007	FA	02	202.742	0.229
007	FA	02	203.539	0.234
007	FA	02	204.346	0.232
007	FA	02	205.142	0.235
007	FA	02	205.952	0.232
007	FA	02	206.76	0.213
007	FA	02	207.572	0.234
007	FA	02	208.372	0.232
007	FA	02	209.172	0.376
007	FA	02	209.948	0.231
007	FA	02	210.718	0.235
007	FA	02	211.528	0.235
007	FA	02	212.339	0.235
007	FA	02	213.186	0.353
007	FA	02	214.068	0.123
007	FA	02	214.945	0.123
007	FA	02	215.804	0.122
007	FA	02	216.668	0.239
007	FA	02	217.502	0.385
007	FA	02	218.293	0.382
007	FA	02	219.088	0.233
007	FA	02	219.874	0.405
007	FA	02	220.656	0.382
007	FA	02	221.441	0.405
007	FA	02	222.216	0.404
007	FA	02	222.996	0.404
007	FA	02	223.778	0.234
007	FA	02	224.575	0.388
007	FA	02	225.364	0.402
007	FA	02	226.14	0.232
007	FA	02	226.943	0.408
007	FA	02	227.733	0.235
007	FA	02	228.542	0.381
007	FA	02	229.334	0.408
007	FA	02	230.118	0.236
007	FA	02	230.918	0.235
007	FA	02	231.757	0.126
007	FA	02	232.606	0.235
007	FA	02	233.422	0.238
007	FA	02	234.266	0.237
007	FA	02	235.103	0.235
007	FA	02	235.957	0.209
007	FA	02	236.766	0.232
007	FA	02	237.57	0.232
007	FA	02	238.369	0.234
007	FA	02	239.191	0.238
007	FA	02	240.005	0.236
007	FA	02	240.812	0.234
007	FA	02	241.644	0.236
007	FA	02	242.482	0.125
007	FA	02	243.334	0.121
007	FA	02	244.168	0.239
007	FA	02	244.989	0.234
007	FA	02	245.797	0.233
007	FA	02	246.616	0.237
007	FA	02	247.43	0.406
007	FA	02	248.217	0.236
007	FA	02	249.036	0.234
007	FA	02	249.862	0.355
007	FA	02	250.73	0.122
007	FA	02	251.589	0.122
007	FA	02	252.469	0.122
007	FA	02	253.349	0.358
007	FA	02	254.232	0.239
007	FA	02	255.048	0.237
007	FA	02	255.862	0.234
007	FA	02	256.671	0.232
007	FA	02	257.445	0.399
007	FA	02	258.214	0.232
007	FA	02	258.989	0.234
007	FA	02	259.778	0.233
007	FA	02	260.585	0.18
007	FA	02	261.358	0.353
007	FA	02	262.097	0.232
007	FA	02	262.866	0.378
007	FA	02	263.644	0.23
007	FA	02	264.422	0.233
007	FA	02	265.238	0.236
007	FA	02	266.073	0.124
007	FA	02	266.922	0.241
007	FA	02	267.738	0.235
007	FA	02	268.542	0.236
007	FA	02	269.358	0.239
007	FA	02	270.182	0.388
007	FA	02	270.977	0.236
007	FA	02	271.8	0.123
007	FA	02	272.637	0.235
007	FA	02	273.461	0.208
007	FA	02	274.266	0.402
007	FA	02	275.065	0.235
007	FA	02	275.885	0.233
007	FA	02	276.717	0.122
007	FA	02	277.562	0.123
007	FA	02	278.398	0.233
007	FA	02	279.222	0.236
007	FA	02	280.032	0.235
007	FA	02	280.854	0.236
007	FA	02	281.667	0.238
007	FA	02	282.487	0.236
007	FA	02	283.33	0.123
007	FA	02	284.194	0.122
007	FA	02	285.074	0.123
007	FA	02	285.929	0.392
007	FA	02	292.955	0.372
007	FA	02	293.698	0.233
007	FA	02	294.477	0.377
007	FA	02	295.225	0.21
007	FA	02	295.975	0.234
007	FA	02	296.788	0.373
007	FA	02	297.636	0.406
007	FA	02	298.424	0.235
007	FA	02	299.256	0.122
007	FA	02	300.092	0.121
007	FA	02	300.943	0.122
007	FA	02	301.805	0.122
007	FA	02	302.672	0.121
007	FA	02	303.534	0.122
007	FA	02	304.389	0.122
007	FA	02	305.252	0.236
007	FA	02	306.089	0.122
007	FA	02	306.931	0.125
007	FA	02	307.814	0.122
007	FA	02	308.674	0.12
007	FA	02	309.526	0.123
007	FA	02	310.365	0.127
007	FA	02	311.227	0.125
007	FA	02	312.094	0.371
007	FA	02	312.987	0.375
007	FA	02	313.892	0.357
007	FA	02	314.769	0.122
007	FA	02	315.639	0.122
007	FA	02	316.495	0.236
007	FA	02	317.333	0.375
007	FA	02	318.098	0.237
007	FA	02	318.905	0.398
007	FA	02	319.677	0.232
007	FA	02	320.452	0.232
007	FA	02	321.228	0.385
007	FA	02	321.988	0.234
007	FA	02	322.767	0.233
007	FA	02	323.568	0.236
007	FA	02	324.387	0.234
007	FA	02	325.215	0.238
007	FA	02	326.008	0.237
007	FA	02	326.822	0.234
007	FA	02	327.624	0.233
007	FA	02	328.433	0.395
007	FA	02	329.231	0.402
007	FA	02	330.01	0.231
007	FA	02	330.797	0.236
007	FA	02	331.582	0.212
007	FA	02	332.367	0.209
007	FA	02	333.152	0.236
007	FA	02	333.932	0.238
007	FA	02	334.74	0.236
007	FA	02	335.564	0.234
007	FA	02	336.402	0.234
007	FA	02	337.216	0.233
007	FA	02	338.022	0.234
007	FA	02	338.834	0.237
007	FA	02	339.656	0.237
007	FA	02	340.476	0.405
007	FA	02	341.259	0.235
007	FA	02	342.067	0.232
007	FA	02	342.872	0.234
007	FA	02	343.686	0.236
007	FA	02	344.492	0.232
007	FA	02	345.313	0.236
007	FA	02	346.127	0.236
007	FA	02	346.939	0.234
007	FA	02	347.764	0.238
007	FA	02	348.577	0.122
007	FA	02	349.444	0.238
007	FA	02	350.275	0.122
007	FA	02	351.143	0.123
007	FA	02	352.011	0.236
007	FA	02	352.862	0.237
007	FA	02	353.704	0.122
007	FA	02	354.571	0.123
007	FA	02	355.439	0.121
007	FA	02	356.301	0.121
007	FA	02	357.138	0.239
007	FA	02	357.962	0.238
007	FA	02	358.802	0.238
007	FA	02	359.629	0.235
007	FA	02	360.478	0.238
007	FA	02	361.284	0.357
007	FA	02	362.158	0.376
007	FA	02	363.046	0.352
007	FA	02	363.939	0.234
007	FA	02	364.796	0.356
007	FA	02	365.701	0.122
007	FA	02	366.578	0.123
007	FA	02	367.466	0.12
007	FA	02	368.33	0.239
007	FA	02	369.15	0.239
007	FA	02	369.974	0.238
007	FA	02	370.797	0.377
007	FA	02	371.604	0.376
007	FA	02	373.118	0.237
007	FA	02	373.934	0.236
007	FA	02	374.742	0.235
007	FA	02	375.586	0.122
007	FA	02	376.435	0.234
007	FA	02	377.252	0.122
007	FA	02	378.112	0.122
007	FA	02	378.969	0.122
007	FA	02	379.836	0.238
007	FA	02	380.671	0.122
007	FA	02	381.506	0.122
007	FA	02	382.342	0.357
007	FA	02	383.225	0.122
007	FA	02	384.078	0.122
007	FA	02	384.918	0.238
007	FA	02	385.761	0.122
007	FA	02	386.626	0.122
007	FA	02	387.505	0.123
007	FA	02	388.386	0.238
007	FA	02	389.213	0.388
007	FA	02	389.98	0.237
007	FA	02	390.831	0.238
007	FA	02	391.639	0.232
007	FA	02	392.432	0.236
007	FA	02	393.218	0.379
007	FA	02	393.963	0.376
007	FA	02	394.713	0.233
007	FA	02	395.498	0.238
007	FA	02	396.319	0.381
007	FA	02	397.094	0.234
007	FA	02	397.896	0.234
007	FA	02	398.702	0.235
007	FA	02	399.515	0.383
007	FA	02	400.328	0.38
007	FA	02	401.108	0.378
007	FA	02	402.588	0.405
007	FA	02	403.371	0.212
007	FA	02	404.158	0.237
007	FA	02	404.967	0.238
007	FA	02	405.785	0.236
007	FA	02	406.617	0.234
007	FA	02	407.439	0.236
007	FA	02	408.242	0.403
007	FA	02	409.041	0.234
007	FA	02	409.847	0.232
007	FA	02	410.674	0.369
007	FA	02	411.589	0.378
007	FA	02	412.51	0.378
007	FA	02	413.407	0.356
007	FA	02	414.302	0.124
007	FA	02	415.175	0.366
007	FA	02	416.057	0.238
007	FA	02	416.884	0.123
007	FA	02	417.738	0.122
007	FA	02	418.591	0.122
007	FA	02	419.477	0.379
007	OM	04	1.252	0.122
007	OM	04	2.15	0.123
007	OM	04	3.047	0.122
007	OM	04	3.938	0.236
007	OM	04	4.762	0.123
007	OM	04	5.618	0.238
007	OM	04	6.456	0.123
007	OM	04	7.314	0.241
007	OM	04	8.113	0.39
007	OM	04	8.851	0.237
007	OM	04	9.679	0.238
007	OM	04	10.503	0.375
007	OM	04	11.391	0.122
007	OM	04	12.282	0.241
007	OM	04	13.132	0.378
007	OM	04	14.06	0.378
007	OM	04	14.974	0.122
007	OM	04	15.862	0.122
007	OM	04	16.718	0.236
007	OM	04	17.527	0.242
007	OM	04	18.371	0.241
007	OM	04	19.201	0.238
007	OM	04	20.042	0.242
007	OM	04	20.86	0.239
007	OM	04	21.697	0.238
007	OM	04	22.538	0.125
007	OM	04	23.412	0.122
007	OM	04	24.276	0.238
007	OM	04	25.111	0.238
007	OM	04	25.952	0.122
007	OM	04	26.815	0.123
007	OM	04	27.672	0.124
007	OM	04	28.527	0.122
007	OM	04	29.364	0.236
007	OM	04	30.195	0.238
007	OM	04	31.019	0.402
007	OM	04	31.826	0.392
007	OM	04	32.597	0.237
007	OM	04	33.388	0.238
007	OM	04	34.202	0.239
007	OM	04	35.045	0.238
007	OM	04	35.878	0.239
007	OM	04	36.72	0.123
007	OM	04	37.596	0.241
007	OM	04	38.418	0.237
007	OM	04	39.206	0.388
007	OM	04	42.543	0.238
007	OM	04	43.525	0.233
007	OM	04	44.49	0.382
007	OM	04	45.428	0.38
007	OM	04	46.325	0.382
007	OM	04	47.254	0.239
007	OM	04	48.193	0.378
007	OM	04	49.118	0.124
007	OM	04	49.994	0.379
007	OM	04	50.913	0.374
007	OM	04	51.825	0.372
007	OM	04	52.766	0.239
007	OM	04	53.75	0.381
007	OM	04	54.725	0.237
007	OM	04	55.696	0.378
007	OM	04	56.632	0.381
007	OM	04	57.531	0.382
007	OM	04	58.46	0.393
007	OM	04	59.402	0.376
007	OM	04	60.338	0.38
007	OM	04	61.279	0.378
007	OM	04	62.175	0.368
007	OM	04	63.086	0.379
007	OM	04	64.028	0.383
007	OM	04	64.927	0.124
007	OM	04	65.796	0.244
007	OM	04	66.609	0.236
007	OM	04	67.417	0.237
007	OM	04	68.215	0.237
007	OM	04	69.044	0.239
007	OM	04	69.881	0.242
007	OM	04	70.718	0.123
007	OM	04	71.591	0.122
007	OM	04	72.461	0.123
007	OM	04	73.34	0.241
007	OM	04	74.181	0.242
007	OM	04	75.003	0.238
007	OM	04	75.822	0.238
007	OM	04	76.628	0.377
007	OM	04	77.398	0.383
007	OM	04	78.111	0.362
007	OM	04	79.562	0.237
007	OM	04	80.399	0.237
007	OM	04	81.391	0.238
007	OM	04	82.519	0.242
007	OM	04	83.508	0.24
007	OM	04	84.549	0.238
007	OM	04	85.564	0.241
007	OM	04	86.578	0.362
007	OM	04	88.421	0.377
007	OM	04	89.316	0.132
007	OM	04	90.19	0.121
007	OM	04	91.009	0.256
007	OM	04	91.826	0.257
007	OM	04	92.629	0.419
007	OM	04	93.43	0.233
007	OM	04	94.252	0.237
007	OM	04	95.868	0.236
007	OM	04	96.706	0.238
007	OM	04	97.542	0.238
007	OM	04	98.354	0.408
007	OM	04	99.112	0.239
007	OM	04	99.97	0.122
007	OM	04	100.814	0.238
007	OM	04	101.651	0.238
007	OM	04	102.465	0.39
007	OM	04	103.235	0.408
007	OM	04	103.995	0.372
007	OM	04	104.711	0.404
007	OM	04	105.484	0.403
007	OM	04	106.263	0.4
007	OM	04	107.037	0.233
007	OM	04	107.836	0.235
007	OM	04	108.643	0.405
007	OM	04	109.423	0.238
007	OM	04	110.237	0.238
007	OM	04	111.044	0.237
007	OM	04	111.87	0.236
007	OM	04	112.688	0.406
007	OM	04	113.49	0.234
007	OM	04	114.297	0.237
007	OM	04	115.113	0.238
007	OM	04	115.959	0.123
007	OM	04	116.824	0.125
007	OM	04	117.701	0.123
007	OM	04	118.561	0.124
007	OM	04	120.285	0.123
007	OM	04	121.195	0.238
007	OM	04	122.088	0.376
007	OM	04	122.999	0.377
007	OM	04	123.901	0.122
007	OM	04	124.77	0.239
007	OM	04	125.595	0.122
007	OM	04	126.448	0.123
007	OM	04	127.287	0.238
007	OM	04	128.112	0.238
007	OM	04	128.957	0.123
007	OM	04	129.81	0.123
007	OM	04	130.662	0.123
007	OM	04	131.503	0.124
007	OM	04	132.373	0.122
007	OM	04	133.23	0.122
007	OM	04	134.105	0.122
007	OM	04	134.956	0.238
007	OM	04	135.8	0.123
007	OM	04	136.652	0.239
007	OM	04	137.492	0.122
007	OM	04	138.351	0.122
007	OM	04	139.207	0.122
007	OM	04	140.068	0.377
007	OM	04	140.968	0.238
007	OM	04	141.826	0.241
007	OM	04	142.646	0.236
007	OM	04	143.48	0.123
007	OM	04	144.326	0.123
007	OM	04	145.178	0.238
007	OM	04	146.014	0.234
007	OM	04	146.815	0.381
007	OM	04	147.69	0.122
007	OM	04	148.578	0.124
007	OM	04	149.478	0.382
007	OM	04	150.387	0.122
007	OM	04	151.272	0.122
007	OM	04	152.159	0.239
007	OM	04	152.998	0.24
007	OM	04	153.815	0.236
007	OM	04	154.622	0.38
007	OM	04	155.405	0.382
007	OM	04	156.14	0.362
007	OM	04	157.623	0.237
007	OM	04	158.413	0.248
007	OM	04	163.503	0.235
007	OM	04	164.302	0.237
007	OM	04	165.131	0.123
007	OM	04	166.002	0.238
007	OM	04	166.845	0.238
007	OM	04	167.643	0.382
007	OM	04	168.404	0.383
007	OM	04	169.164	0.389
007	OM	04	169.935	0.383
007	OM	04	170.698	0.382
007	OM	04	171.437	0.355
007	OM	04	172.139	0.373
007	OM	04	172.882	0.376
007	OM	04	173.628	0.235
007	OM	04	174.42	0.236
007	OM	04	175.247	0.237
007	OM	04	176.1	0.124
007	OM	04	176.977	0.122
007	OM	04	177.835	0.238
007	OM	04	178.648	0.4
007	OM	04	179.422	0.232
007	OM	04	180.21	0.236
007	OM	04	181.018	0.236
007	OM	04	181.863	0.357
007	OM	04	182.738	0.122
007	OM	04	183.598	0.237
007	OM	04	184.468	0.378
007	OM	04	185.395	0.238
007	OM	04	186.258	0.351
007	OM	04	187.132	0.122
007	OM	04	187.983	0.238
007	OM	04	188.822	0.235
007	OM	04	189.623	0.234
007	OM	04	190.418	0.236
007	OM	04	191.224	0.237
007	OM	04	192.033	0.236
007	OM	04	192.842	0.235
007	OM	04	193.658	0.39
007	OM	04	194.429	0.236
007	OM	04	195.218	0.234
007	OM	04	196.02	0.235
007	OM	04	196.832	0.236
007	OM	04	197.643	0.396
007	OM	04	198.416	0.233
007	OM	04	199.202	0.233
007	OM	04	199.978	0.233
007	OM	04	200.757	0.381
007	OM	04	201.512	0.234
007	OM	04	202.287	0.234
007	OM	04	203.068	0.237
007	OM	04	203.885	0.238
007	OM	04	204.696	0.234
007	OM	04	205.498	0.234
007	OM	04	206.323	0.236
007	OM	04	207.132	0.234
007	OM	04	207.955	0.237
007	OM	04	208.76	0.232
007	OM	04	209.553	0.237
007	OM	04	210.38	0.237
007	OM	04	211.202	0.235
007	OM	04	212.067	0.241
007	OM	04	212.888	0.123
007	OM	04	213.749	0.123
007	OM	04	214.626	0.378
007	OM	04	215.572	0.236
007	OM	04	216.438	0.24
007	OM	04	217.28	0.122
007	OM	04	218.138	0.235
007	OM	04	218.962	0.236
007	OM	04	219.822	0.239
007	OM	04	220.666	0.125
007	OM	04	221.549	0.122
007	OM	04	222.442	0.238
007	OM	04	223.382	0.236
007	OM	04	224.322	0.383
007	OM	04	225.261	0.239
007	OM	04	226.119	0.123
007	OM	04	226.993	0.124
007	OM	04	227.87	0.123
007	OM	04	228.748	0.122
007	OM	04	229.604	0.122
007	OM	04	230.448	0.238
007	OM	04	231.286	0.239
007	OM	04	232.129	0.381
007	OM	04	232.912	0.231
007	OM	04	233.687	0.235
007	OM	04	234.487	0.238
007	OM	04	235.306	0.238
007	OM	04	236.137	0.237
007	OM	04	236.975	0.123
007	OM	04	237.842	0.121
007	OM	04	238.724	0.369
007	OM	04	239.633	0.239
007	OM	04	240.466	0.122
007	OM	04	241.324	0.122
007	OM	04	242.162	0.124
007	OM	04	243.044	0.122
007	OM	04	243.898	0.238
007	OM	04	244.717	0.375
007	OM	04	245.605	0.124
007	OM	04	246.482	0.382
007	OM	04	247.42	0.239
007	OM	04	248.302	0.124
007	OM	04	249.178	0.378
007	OM	04	250.074	0.376
007	OM	04	250.969	0.369
007	OM	04	251.872	0.238
007	OM	04	252.709	0.122
007	OM	04	253.593	0.123
007	OM	04	254.464	0.122
007	OM	04	255.352	0.123
007	OM	04	256.228	0.238
007	OM	04	257.052	0.123
007	OM	04	257.928	0.24
007	OM	04	258.765	0.123
007	OM	04	259.632	0.238
007	OM	04	260.468	0.236
007	OM	04	261.253	0.237
007	OM	04	262.09	0.238
007	OM	04	262.899	0.236
007	OM	04	263.736	0.238
007	OM	04	264.558	0.238
007	OM	04	265.365	0.235
007	OM	04	266.209	0.238
007	OM	04	267.054	0.123
007	OM	04	267.918	0.239
007	OM	04	268.758	0.233
007	OM	04	269.594	0.237
007	OM	04	270.412	0.408
007	OM	04	271.205	0.234
007	OM	04	271.978	0.237
007	OM	04	272.767	0.236
007	OM	04	273.589	0.236
007	OM	04	274.398	0.236
007	OM	04	275.217	0.236
007	OM	04	276.019	0.234
007	OM	04	276.81	0.236
007	OM	04	277.639	0.375
007	OM	04	278.533	0.124
007	OM	04	279.437	0.24
007	OM	04	280.284	0.24
007	OM	04	281.102	0.238
007	OM	04	281.915	0.238
007	OM	04	282.728	0.237
007	OM	04	283.554	0.238
007	OM	04	284.4	0.238
007	OM	04	285.196	0.236
007	OM	04	285.988	0.234
007	OM	04	286.789	0.236
007	OM	04	287.597	0.232
007	OM	04	288.398	0.38
007	OM	04	289.162	0.235
007	OM	04	289.945	0.237
007	OM	04	290.733	0.236
007	OM	04	291.529	0.38
007	OM	04	292.306	0.236
007	OM	04	293.084	0.236
007	OM	04	293.89	0.237
007	OM	04	294.696	0.236
007	OM	04	295.534	0.237
007	OM	04	296.365	0.235
007	OM	04	297.192	0.377
007	OM	04	298.097	0.383
007	OM	04	299.035	0.376
007	OM	04	299.982	0.24
007	OM	04	300.888	0.378
007	OM	04	301.815	0.238
007	OM	04	302.757	0.237
007	OM	04	303.698	0.239
007	OM	04	304.563	0.236
007	OM	04	306.248	0.124
007	OM	04	307.126	0.123
007	OM	04	308.016	0.377
007	OM	04	308.938	0.122
007	OM	04	309.823	0.239
007	OM	04	310.678	0.123
007	OM	04	311.556	0.122
007	OM	04	312.419	0.122
007	OM	04	313.274	0.237
007	OM	04	314.112	0.235
007	OM	04	314.952	0.377
007	OM	04	315.848	0.123
007	OM	04	316.76	0.369
007	OM	04	317.676	0.238
007	OM	04	318.55	0.236
007	OM	04	319.522	0.382
007	OM	04	320.459	0.238
007	OM	04	321.442	0.379
007	OM	04	322.341	0.123
007	OM	04	323.229	0.123
007	OM	04	324.096	0.124
007	OM	04	324.965	0.244
007	OM	04	325.816	0.238
007	OM	04	326.628	0.239
007	OM	04	327.475	0.123
007	OM	04	328.32	0.123
007	OM	04	329.186	0.238
007	OM	04	330.008	0.238
007	OM	04	330.854	0.125
007	OM	04	331.711	0.122
007	OM	04	332.596	0.122
007	OM	04	333.492	0.125
007	OM	04	334.363	0.384
007	OM	04	335.327	0.382
007	OM	04	336.27	0.382
007	OM	04	337.201	0.124
007	OM	04	338.071	0.381
007	OM	04	339.053	0.382
007	OM	04	339.982	0.375
007	OM	04	340.897	0.122
007	OM	04	341.785	0.122
007	OM	04	342.66	0.126
007	OM	04	343.562	0.24
007	OM	04	344.458	0.238
007	OM	04	345.41	0.379
007	OM	04	346.325	0.123
007	OM	04	347.205	0.238
007	OM	04	348.217	0.239
007	OM	04	349.282	0.124
007	OM	04	350.388	0.238
007	OM	04	351.373	0.125
007	OM	04	352.27	0.38
007	OM	04	353.203	0.24
007	OM	04	354.109	0.124
007	OM	04	355.017	0.376
007	OM	04	355.928	0.124
007	OM	04	356.832	0.123
007	OM	04	357.762	0.239
007	OM	04	358.703	0.237
007	OM	04	359.653	0.389
007	OM	04	360.589	0.24
007	OM	04	361.462	0.379
007	OM	04	362.403	0.378
007	OM	04	363.317	0.238
007	OM	04	364.299	0.381
007	OM	04	365.249	0.124
007	OM	04	366.148	0.379
007	OM	04	367.096	0.379
007	OM	04	368.022	0.242
007	OM	04	369.071	0.38
007	OM	04	370.006	0.239
007	OM	04	370.963	0.124
007	OM	04	371.861	0.381
007	OM	04	372.797	0.377
007	OM	04	373.708	0.378
007	OM	04	374.628	0.24
007	OM	04	375.501	0.24
007	OM	04	376.468	0.379
007	OM	04	377.388	0.123
007	OM	04	378.481	0.243
007	OM	04	379.521	0.38
007	OM	04	380.472	0.238
007	OM	04	381.484	0.384
007	OM	04	382.448	0.239
007	OM	04	383.456	0.239
007	OM	04	384.488	0.378
007	OM	04	385.432	0.238
007	OM	04	386.405	0.238
007	OM	04	387.379	0.238
007	OM	04	388.35	0.385
007	OM	04	389.284	0.123
007	OM	04	390.164	0.123
007	OM	04	391.08	0.378
007	OM	04	391.999	0.241
007	OM	04	392.938	0.122
007	OM	04	393.833	0.122
007	OM	04	394.708	0.378
007	OM	04	395.652	0.24
007	OM	04	396.638	0.239
007	OM	04	397.648	0.375
007	OM	04	398.591	0.24
007	OM	04	399.499	0.382
007	OM	04	400.428	0.123
007	OM	04	401.342	0.122
007	OM	04	402.242	0.124
007	OM	04	403.156	0.383
007	OM	04	404.089	0.38
007	OM	04	405.036	0.24
007	OM	04	406.0	0.124
007	OM	04	406.896	0.243
007	OM	04	407.72	0.235
007	OM	04	408.505	0.364
007	OM	04	409.386	0.123
007	OM	04	410.256	0.122
007	OM	04	411.151	0.378
007	OM	04	412.073	0.123
007	OM	04	412.976	0.241
007	OM	04	413.82	0.237
007	OM	04	414.622	0.372
007	OM	04	415.37	0.379
007	OM	04	416.143	0.384
007	OM	04	416.902	0.385
007	OM	04	417.667	0.389
007	OM	04	418.432	0.238
007	OM	04	419.22	0.238
012	RS	01	1.083	0.168
012	RS	01	2.038	0.145
012	RS	01	2.862	0.144
012	RS	01	3.65	0.145
012	RS	01	4.489	0.168
012	RS	01	5.561	0.17
012	RS	01	6.611	0.168
012	RS	01	7.636	0.167
012	RS	01	8.575	0.173
012	RS	01	10.194	0.17
012	RS	01	11.094	0.168
012	RS	01	12.207	0.168
012	RS	01	13.261	0.168
012	RS	01	14.295	0.168
012	RS	01	15.299	0.168
012	RS	01	16.245	0.17
012	RS	01	17.142	0.169
012	RS	01	18.081	0.171
012	RS	01	19.071	0.144
012	RS	01	20.088	0.169
012	RS	01	21.11	0.169
012	RS	01	22.066	0.169
012	RS	01	22.928	0.168
012	RS	01	23.768	0.17
012	RS	01	24.647	0.168
012	RS	01	25.528	0.143
012	RS	01	26.388	0.168
012	RS	01	27.194	0.167
012	RS	01	27.991	0.142
012	RS	01	28.813	0.168
012	RS	01	29.611	0.206
012	RS	01	30.458	0.168
012	RS	01	31.285	0.165
012	RS	01	32.143	0.166
012	RS	01	33.054	0.142
012	RS	01	33.946	0.166
012	RS	01	34.799	0.172
012	RS	01	35.574	0.167
012	RS	01	36.348	0.143
012	RS	01	37.17	0.168
012	RS	01	38.07	0.169
012	RS	01	39.012	0.168
012	RS	01	39.999	0.141
012	RS	01	40.881	0.142
012	RS	01	41.72	0.168
012	RS	01	42.527	0.167
012	RS	01	43.293	0.168
012	RS	01	44.07	0.168
012	RS	01	44.877	0.141
012	RS	01	45.702	0.142
012	RS	01	46.479	0.169
012	RS	01	47.274	0.167
012	RS	01	48.16	0.166
012	RS	01	49.154	0.168
012	RS	01	50.123	0.169
012	RS	01	51.078	0.163
012	RS	01	51.964	0.16
012	RS	01	52.762	0.142
012	RS	01	53.598	0.166
012	RS	01	54.628	0.168
012	RS	01	55.646	0.169
012	RS	01	56.651	0.169
012	RS	01	57.6	0.146
012	RS	01	58.46	0.143
012	RS	01	59.318	0.168
012	RS	01	60.282	0.167
012	RS	01	61.34	0.17
012	RS	01	62.361	0.168
012	RS	01	63.33	0.168
012	RS	01	64.192	0.143
012	RS	01	65.029	0.144
012	RS	01	65.928	0.169
012	RS	01	67.022	0.168
012	RS	01	68.068	0.168
012	RS	01	69.074	0.167
012	RS	01	70.008	0.172
012	RS	01	70.879	0.169
012	RS	01	71.758	0.169
012	RS	01	72.669	0.168
012	RS	01	73.642	0.17
012	RS	01	74.633	0.168
012	RS	01	75.552	0.169
012	RS	01	76.372	0.17
012	RS	01	77.158	0.168
012	RS	01	77.964	0.169
012	RS	01	78.763	0.168
012	RS	01	79.551	0.17
012	RS	01	80.317	0.168
012	RS	01	81.121	0.167
012	RS	01	81.935	0.168
012	RS	01	83.518	0.168
012	RS	01	84.328	0.139
012	RS	01	85.099	0.14
012	RS	01	85.844	0.166
012	RS	01	86.595	0.14
012	RS	01	87.361	0.164
012	RS	01	88.131	0.141
012	RS	01	88.88	0.165
012	RS	01	89.615	0.145
012	RS	01	90.431	0.168
012	RS	01	91.444	0.169
012	RS	01	92.424	0.142
012	RS	01	93.331	0.168
012	RS	01	94.173	0.166
012	RS	01	94.952	0.143
012	RS	01	95.742	0.144
012	RS	01	96.605	0.168
012	RS	01	97.675	0.142
012	RS	01	98.685	0.169
012	RS	01	99.697	0.145
012	RS	01	100.657	0.144
012	RS	01	101.583	0.167
012	RS	01	102.588	0.168
012	RS	01	103.568	0.167
012	RS	01	104.457	0.168
012	RS	01	105.26	0.168
012	RS	01	106.051	0.17
012	RS	01	106.868	0.169
012	RS	01	107.661	0.168
012	RS	01	108.432	0.169
012	RS	01	109.252	0.169
012	RS	01	110.179	0.143
012	RS	01	111.049	0.146
012	RS	01	111.834	0.166
012	RS	01	112.606	0.17
012	RS	01	113.429	0.168
012	RS	01	114.319	0.168
012	RS	01	115.278	0.168
012	RS	01	116.251	0.165
012	RS	01	117.142	0.167
012	RS	01	118.03	0.168
012	RS	01	118.98	0.168
012	RS	01	119.898	0.212
012	RS	01	120.814	0.168
012	RS	01	122.409	0.168
012	RS	01	123.328	0.167
012	RS	01	124.395	0.168
012	RS	01	125.401	0.168
012	RS	01	126.36	0.17
012	RS	01	127.293	0.169
012	RS	01	128.239	0.168
012	RS	01	129.188	0.144
012	RS	01	130.118	0.142
012	RS	01	130.947	0.172
012	RS	01	131.758	0.165
012	RS	01	132.643	0.168
012	RS	01	133.652	0.168
012	RS	01	134.625	0.168
012	RS	01	135.569	0.167
012	RS	01	136.442	0.168
012	RS	01	137.252	0.168
012	RS	01	138.1	0.168
012	RS	01	139.008	0.168
012	RS	01	139.952	0.168
012	RS	01	140.916	0.169
012	RS	01	141.819	0.17
012	RS	01	142.702	0.17
012	RS	01	143.627	0.168
012	RS	01	144.548	0.168
012	RS	01	145.468	0.169
012	RS	01	146.337	0.142
012	RS	01	147.179	0.17
012	RS	01	148.108	0.169
012	RS	01	149.059	0.168
012	RS	01	150.001	0.168
012	RS	01	150.885	0.168
